18869402	重庆巫溪至陕西镇坪高速公路(重庆段)工程项目	1.本公司中标重庆巫溪至陕西镇坪高速公路(重庆段)工程项目	1./m/N 本/r/N 公司/n/N 中标/n/N 重庆/ns/Y 巫溪/nr/Y 至/p/Y 陕西/ns/Y 镇坪/ns/Y 高速公路/n/Y (/x/Y 重庆/ns/Y 段/q/Y )/x/Y 工程项目/n/Y
16883059	全国交通一卡通公交升级改造车载机、手持机及配套PSAM卡购买项目	深圳市雄帝科技股份有限公司(以下简称“公司”)于近期参与了全国交通一卡通公交升级改造车载机、手持机及配套PSAM卡购买项目(以下简称“项目”)的公开招标	深圳市/ns/N 雄帝/n/N 科技股份/n/N 有限公司/n/N (/x/N 以下/f/N 简称/v/N “/x/N 公司/n/N ”/x/N )/x/N 于/p/N 近期/t/N 参与/v/N 了/ul/N 全国/n/Y 交通/n/Y 一卡通/nz/Y 公交/n/Y 升级/vn/Y 改造/v/Y 车载/n/Y 机/n/Y 、/x/Y 手持机/n/Y 及/c/Y 配套/a/Y PSAM/eng/Y 卡/nr/Y 购买/v/Y 项目/n/Y (/x/N 以下/f/N 简称/v/N “/x/N 项目/n/N ”/x/N )/x/N 的/uj/N 公开招标/n/N
16747469	松溪县“一溪两岸”水美城市建设PPP项目	关于收到松溪县“一溪两岸”水美城市建设PPP项目中标通知书的公告	关于/p/N 收到/v/N 松溪县/ns/Y “/x/Y 一/m/Y 溪/n/Y 两岸/f/Y ”/x/Y 水美/nr/Y 城市/ns/Y 建设/vn/Y PPP/eng/Y 项目/n/Y 中标/n/N 通知书/nr/N 的/uj/N 公告/n/N
16747469	松溪县“一溪两岸”水美城市建设PPP项目	北京东方园林环境股份有限公司(以下简称“公司”或“东方园林”)于近日收到福建省松溪县水利局(以下简称“招标人”或“甲方”)发来的《中标通知书》,确认公司为松溪县“一溪两岸”水美城市建设PPP项目(以下简称“本项目”)的中标联合体	北京东方/ns/N 园林/n/N 环境/n/N 股份/n/N 有限公司/n/N (/x/N 以下/f/N 简称/v/N “/x/N 公司/n/N ”/x/N 或/c/N “/x/N 东方/s/N 园林/n/N ”/x/N )/x/N 于/p/N 近日/t/N 收到/v/N 福建省/ns/N 松溪县/ns/N 水利局/n/N (/x/N 以下/f/N 简称/v/N “/x/N 招标人/n/N ”/x/N 或/c/N “/x/N 甲方/n/N ”/x/N )/x/N 发来/v/N 的/uj/N 《/x/N 中标/n/N 通知书/nr/N 》/x/N ,/x/N 确认/v/N 公司/n/N 为/p/N 松溪县/ns/Y “/x/Y 一/m/Y 溪/n/Y 两岸/f/Y ”/x/Y 水美/nr/Y 城市/ns/Y 建设/vn/Y PPP/eng/Y 项目/n/Y (/x/N 以下/f/N 简称/v/N “/x/N 本/r/N 项目/n/N ”/x/N )/x/N 的/uj/N 中标/n/N 联合体/nt/N
16747469	松溪县“一溪两岸”水美城市建设PPP项目	1.项目名称:松溪县“一溪两岸”水美城市建设PPP项目	1./m/N 项目名称/n/N :/x/N 松溪县/ns/Y “/x/Y 一/m/Y 溪/n/Y 两岸/f/Y ”/x/Y 水美/nr/Y 城市/ns/Y 建设/vn/Y PPP/eng/Y 项目/n/Y
363689	新建南通至上海铁路(南通至安亭段)工程HTZQ-6标段、HTZQ-5标段	二、本公司所属子公司中铁一局集团有限公司、中铁上海工程局有限公司,分别中标新建南通至上海铁路(南通至安亭段)工程HTZQ-6标段、HTZQ-5标段,合计中标金额人民币409,932万元,合同工期均为57个月;	二/m/N 、/x/N 本/r/N 公司/n/N 所属/b/N 子公司/n/N 中/f/N 铁一局/nt/N 集团/n/N 有限公司/n/N 、/x/N 中铁/n/N 上海/ns/N 工程局/n/N 有限公司/n/N ,/x/N 分别/d/N 中标/n/N 新建/ns/Y 南通/nz/Y 至/p/Y 上海/ns/Y 铁路/n/Y (/x/Y 南通/nz/Y 至/p/Y 安亭/nr/Y 段/q/Y )/x/Y 工程/n/Y HTZQ/eng/Y -/x/Y 6/x/Y 标段/n/Y 、/x/Y HTZQ/eng/Y -/x/Y 5/x/Y 标段/n/Y ,/x/N 合计/vn/N 中标/n/N 金额/n/N 人民币/n/N 409/m/N ,/x/N 932/m/N 万元/m/N ,/x/N 合同/a/N 工期/vn/N 均/d/N 为/p/N 57/m/N 个/m/N 月/m/N ;/x/N
363689	新建北京至沈阳铁路客运专线河北段(不含先期开工段)站前工程JSJJSG-4标段、JSJJSG-3标段	三、本公司所属子公司中铁四局集团有限公司、中铁五局(集团)有限公司分别中标新建北京至沈阳铁路客运专线河北段(不含先期开工段)站前工程JSJJSG-4标段、JSJJSG-3标段,合计中标金额为人民币402,314万元,合同工期均为60个月;	三/m/N 、/x/N 本/r/N 公司/n/N 所属/b/N 子公司/n/N 中铁/n/N 四局/j/N 集团/n/N 有限公司/n/N 、/x/N 中/f/N 铁五局/nt/N (/x/N 集团/n/N )/x/N 有限公司/n/N 分别/d/N 中标/n/N 新建/ns/Y 北京/ns/Y 至/p/Y 沈阳/ns/Y 铁路/n/Y 客运专线/j/Y 河北/ns/Y 段/q/Y (/x/Y 不/d/Y 含/v/Y 先期/t/Y 开工/v/Y 段/q/Y )/x/Y 站/v/Y 前/f/Y 工程/n/Y JSJJSG/eng/Y -/x/Y 4/x/Y 标段/n/Y 、/x/Y JSJJSG/eng/Y -/x/Y 3/x/Y 标段/n/Y ,/x/N 合计/vn/N 中标/n/N 金额/n/N 为/p/N 人民币/n/N 402/m/N ,/x/N 314/m/N 万元/m/N ,/x/N 合同/a/N 工期/vn/N 均/d/N 为/p/N 60/m/N 个/m/N 月/m/N ;/x/N
363689	新建青岛至连云港铁路工程洋河口(含)至胶南(含)段站前工程ZQ-1标段	四、本公司所属子公司中铁十局集团有限公司中标新建青岛至连云港铁路工程洋河口(含)至胶南(含)段站前工程ZQ-1标段,中标金额人民币212,799万元,合同工期27个月;	四/m/N 、/x/N 本/r/N 公司/n/N 所属/b/N 子公司/n/N 中铁/n/N 十局/j/N 集团/n/N 有限公司/n/N 中标/n/N 新建/ns/Y 青岛/ns/Y 至/p/Y 连云港/nr/Y 铁路/n/Y 工程/n/Y 洋/ag/Y 河口/ns/Y (/x/Y 含/v/Y )/x/Y 至/p/Y 胶南/ns/Y (/x/Y 含/v/Y )/x/Y 段/q/Y 站/v/Y 前/f/Y 工程/n/Y ZQ/eng/Y -/x/Y 1/x/Y 标段/n/Y ,/x/N 中标/n/N 金额/n/N 人民币/n/N 212/m/N ,/x/N 799/m/N 万元/m/N ,/x/N 合同/a/N 工期/vn/N 27/m/N 个/m/N 月/m/N ;/x/N
363689	新建哈尔滨至佳木斯铁路站前工程HJZQ-3标段	五、本公司所属子公司中铁五局(集团)有限公司中标新建哈尔滨至佳木斯铁路站前工程HJZQ-3标段,中标金额人民币187,766万元,合同工期为54个月;	五/m/N 、/x/N 本/r/N 公司/n/N 所属/b/N 子公司/n/N 中/f/N 铁五局/nt/N (/x/N 集团/n/N )/x/N 有限公司/n/N 中标/n/N 新建/ns/Y 哈尔滨/ns/Y 至/p/Y 佳木斯/ns/Y 铁路/n/Y 站/v/Y 前/f/Y 工程/n/Y HJZQ/eng/Y -/x/Y 3/x/Y 标段/n/Y ,/x/N 中标/n/N 金额/n/N 人民币/n/N 187/m/N ,/x/N 766/m/N 万元/m/N ,/x/N 合同/a/N 工期/vn/N 为/p/N 54/m/N 个/m/N 月/m/N ;/x/N
363689	新建额济纳至哈密铁路站前工程EHSG-4标段	六、本公司所属子公司中铁九局集团有限公司中标新建额济纳至哈密铁路站前工程EHSG-4标段,中标金额人民币186,465万元,合同工期为36个月;	六/m/N 、/x/N 本/r/N 公司/n/N 所属/b/N 子公司/n/N 中铁/n/N 九局/n/N 集团/n/N 有限公司/n/N 中标/n/N 新建/ns/Y 额济纳/nr/Y 至/p/Y 哈密/nrt/Y 铁路/n/Y 站/v/Y 前/f/Y 工程/n/Y EHSG/eng/Y -/x/Y 4/x/Y 标段/n/Y ,/x/N 中标/n/N 金额/n/N 人民币/n/N 186/m/N ,/x/N 465/m/N 万元/m/N ,/x/N 合同/a/N 工期/vn/N 为/p/N 36/m/N 个/m/N 月/m/N ;/x/N
363689	新建海南西环铁路站后工程XHZH-1标段	七、本公司所属子公司中铁电气化局集团有限公司中标新建海南西环铁路站后工程XHZH-1标段,中标金额人民币181,375万元,合同工期为610日历天;	七/m/N 、/x/N 本/r/N 公司/n/N 所属/b/N 子公司/n/N 中铁/n/N 电气化/n/N 局/n/N 集团/n/N 有限公司/n/N 中标/n/N 新建/ns/Y 海南/ns/Y 西环/ns/Y 铁路/n/Y 站/v/Y 后/f/Y 工程/n/Y XHZH/eng/Y -/x/Y 1/x/Y 标段/n/Y ,/x/N 中标/n/N 金额/n/N 人民币/n/N 181/m/N ,/x/N 375/m/N 万元/m/N ,/x/N 合同/a/N 工期/vn/N 为/p/N 610/m/N 日历/t/N 天/q/N ;/x/N
363689	陕西省宝汉高速公路坪坎至汉中(石门)路基桥隧工程PH-1标段、PH-6标段	八、本公司所属子公司中铁十局集团有限公司、中铁港航局集团有限公司分别中标陕西省宝汉高速公路坪坎至汉中(石门)路基桥隧工程PH-1标段、PH-6标段,中标金额人民币122,872万元,合同工期均为26个月;	八/m/N 、/x/N 本/r/N 公司/n/N 所属/b/N 子公司/n/N 中铁/n/N 十局/j/N 集团/n/N 有限公司/n/N 、/x/N 中铁/n/N 港航/j/N 局/n/N 集团/n/N 有限公司/n/N 分别/d/N 中标/n/N 陕西省/ns/Y 宝汉/nr/Y 高速公路/n/Y 坪/v/Y 坎/ng/Y 至/p/Y 汉中/ns/Y (/x/Y 石门/n/Y )/x/Y 路基/nrt/Y 桥隧/n/Y 工程/n/Y PH/eng/Y -/x/Y 1/x/Y 标段/n/Y 、/x/Y PH/eng/Y -/x/Y 6/x/Y 标段/n/Y ,/x/N 中标/n/N 金额/n/N 人民币/n/N 122/m/N ,/x/N 872/m/N 万元/m/N ,/x/N 合同/a/N 工期/vn/N 均/d/N 为/p/N 26/m/N 个/m/N 月/m/N ;/x/N
363689	新建北京至沈阳铁路客运专线沈阳枢纽站前工程	九、本公司所属子公司中铁九局集团有限公司中标新建北京至沈阳铁路客运专线沈阳枢纽站前工程,中标金额人民币111,955万元,合同工期为49个月;	九/m/N 、/x/N 本/r/N 公司/n/N 所属/b/N 子公司/n/N 中铁/n/N 九局/n/N 集团/n/N 有限公司/n/N 中标/n/N 新建/ns/Y 北京/ns/Y 至/p/Y 沈阳/ns/Y 铁路/n/Y 客运专线/j/Y 沈阳/ns/Y 枢纽站/nz/Y 前/f/Y 工程/n/Y ,/x/N 中标/n/N 金额/n/N 人民币/n/N 111/m/N ,/x/N 955/m/N 万元/m/N ,/x/N 合同/a/N 工期/vn/N 为/p/N 49/m/N 个/m/N 月/m/N ;/x/N
363689	新建怀化至邵阳至衡阳铁路先期开工段(隧道工程)HSHZQ-3标段	十、本公司所属子公司中铁隧道集团有限公司中标新建怀化至邵阳至衡阳铁路先期开工段(隧道工程)HSHZQ-3标段,中标金额人民币108,990万元,合同工期为1645日历天;	十/m/N 、/x/N 本/r/N 公司/n/N 所属/b/N 子公司/n/N 中铁/n/N 隧道/n/N 集团/n/N 有限公司/n/N 中标/n/N 新建/ns/Y 怀化/v/Y 至/p/Y 邵阳/nr/Y 至/p/Y 衡阳/ns/Y 铁路/n/Y 先期/t/Y 开工/v/Y 段/q/Y (/x/Y 隧道/n/Y 工程/n/Y )/x/Y HSHZQ/eng/Y -/x/Y 3/x/Y 标段/n/Y ,/x/N 中标/n/N 金额/n/N 人民币/n/N 108/m/N ,/x/N 990/m/N 万元/m/N ,/x/N 合同/a/N 工期/vn/N 为/p/N 1645/m/N 日历/t/N 天/q/N ;/x/N
363689	新建石家庄至济南铁路客运专线引入石家庄枢纽站前工程	十一、本公司所属子公司中铁六局集团有限公司中标新建石家庄至济南铁路客运专线引入石家庄枢纽站前工程,中标金额人民币108,725万元,合同工期为39个月;	十一/m/N 、/x/N 本/r/N 公司/n/N 所属/b/N 子公司/n/N 中铁/n/N 六局/j/N 集团/n/N 有限公司/n/N 中标/n/N 新建/ns/Y 石家庄/nr/Y 至/p/Y 济南/ns/Y 铁路/n/Y 客运专线/j/Y 引入/v/Y 石家庄/nr/Y 枢纽站/nz/Y 前/f/Y 工程/n/Y ,/x/N 中标/n/N 金额/n/N 人民币/n/N 108/m/N ,/x/N 725/m/N 万元/m/N ,/x/N 合同/a/N 工期/vn/N 为/p/N 39/m/N 个/m/N 月/m/N ;/x/N
363689	白阿铁路葛根庙至乌兰浩特段扩能改造工程	十二、本公司所属子公司中铁九局集团有限公司中标白阿铁路葛根庙至乌兰浩特段扩能改造工程,中标金额人民币96,652万元,合同工期为24个月;	十二/m/N 、/x/N 本/r/N 公司/n/N 所属/b/N 子公司/n/N 中铁/n/N 九局/n/N 集团/n/N 有限公司/n/N 中标/n/N 白阿/nr/Y 铁路/n/Y 葛根/nr/Y 庙/n/Y 至/p/Y 乌兰浩特/ns/Y 段/q/Y 扩能/v/Y 改造/v/Y 工程/n/Y ,/x/N 中标/n/N 金额/n/N 人民币/n/N 96/m/N ,/x/N 652/m/N 万元/m/N ,/x/N 合同/a/N 工期/vn/N 为/p/N 24/m/N 个/m/N 月/m/N ;/x/N
363689	改建铁路阳安线增建第二线工程大岭铺至安康东直通线YAZTS-2标段	十三、本公司所属子公司中铁电气化局集团有限公司中标改建铁路阳安线增建第二线工程大岭铺至安康东直通线YAZTS-2标段,中标金额人民币77,076万元,合同工期为1461日历天;	十三/m/N 、/x/N 本/r/N 公司/n/N 所属/b/N 子公司/n/N 中铁/n/N 电气化/n/N 局/n/N 集团/n/N 有限公司/n/N 中标/n/N 改建/v/Y 铁路/n/Y 阳安/ns/Y 线/n/Y 增建/v/Y 第二线/m/Y 工程/n/Y 大岭/ns/Y 铺/v/Y 至/p/Y 安康/nr/Y 东/ns/Y 直通/n/Y 线/n/Y YAZTS/eng/Y -/x/Y 2/x/Y 标段/n/Y ,/x/N 中标/n/N 金额/n/N 人民币/n/N 77/m/N ,/x/N 076/m/N 万元/m/N ,/x/N 合同/a/N 工期/vn/N 为/p/N 1461/m/N 日历/t/N 天/q/N ;/x/N
363689	广州市轨道交通二十一号线工程(施工18标)土建工程项目	十四、本公司所属子公司中铁五局(集团)有限公司中标广州市轨道交通二十一号线工程(施工18标)土建工程项目,中标金额人民币74,806万元;	十四/m/N 、/x/N 本/r/N 公司/n/N 所属/b/N 子公司/n/N 中/f/N 铁五局/nt/N (/x/N 集团/n/N )/x/N 有限公司/n/N 中标/n/N 广州市/ns/Y 轨道交通/n/Y 二十/m/Y 一号线/n/Y 工程/n/Y (/x/Y 施工/vn/Y 18/m/Y 标/n/Y )/x/Y 土建工程/l/Y 项目/n/Y ,/x/N 中标/n/N 金额/n/N 人民币/n/N 74/m/N ,/x/N 806/m/N 万元/m/N ;/x/N
363689	通辽至霍林河铁路电气化改造工程THSG-2标段	十五、本公司所属子公司中铁电气化局集团有限公司中标通辽至霍林河铁路电气化改造工程THSG-2标段,中标金额人民币69,756万元,合同工期为731日历天;	十五/m/N 、/x/N 本/r/N 公司/n/N 所属/b/N 子公司/n/N 中铁/n/N 电气化/n/N 局/n/N 集团/n/N 有限公司/n/N 中标/n/N 通辽/nr/Y 至/p/Y 霍林河/nr/Y 铁路/n/Y 电气化/n/Y 改造/v/Y 工程/n/Y THSG/eng/Y -/x/Y 2/x/Y 标段/n/Y ,/x/N 中标/n/N 金额/n/N 人民币/n/N 69/m/N ,/x/N 756/m/N 万元/m/N ,/x/N 合同/a/N 工期/vn/N 为/p/N 731/m/N 日历/t/N 天/q/N ;/x/N
363689	干塘至武威南铁路增建二线工程GWEX-ZH标段	十六、本公司所属子公司中铁七局集团有限公司中标干塘至武威南铁路增建二线工程GWEX-ZH标段,中标金额人民币58,149万元,合同工期为915日历天;	十六/m/N 、/x/N 本/r/N 公司/n/N 所属/b/N 子公司/n/N 中铁/n/N 七局/m/N 集团/n/N 有限公司/n/N 中标/n/N 干塘/n/Y 至/p/Y 武威/nr/Y 南/ns/Y 铁路/n/Y 增建/v/Y 二线/m/Y 工程/n/Y GWEX/eng/Y -/x/Y ZH/eng/Y 标段/n/Y ,/x/N 中标/n/N 金额/n/N 人民币/n/N 58/m/N ,/x/N 149/m/N 万元/m/N ,/x/N 合同/a/N 工期/vn/N 为/p/N 915/m/N 日历/t/N 天/q/N ;/x/N
363689	湖南省桑植至张家界高速公路项目土建工程	十七、本公司所属子公司中铁十局集团有限公司中标湖南省桑植至张家界高速公路项目土建工程,中标金额人民币56,080万元,合同工期为1460日历天;	十七/m/N 、/x/N 本/r/N 公司/n/N 所属/b/N 子公司/n/N 中铁/n/N 十局/j/N 集团/n/N 有限公司/n/N 中标/n/N 湖南省/ns/Y 桑植/nr/Y 至/p/Y 张家界/nr/Y 高速公路/n/Y 项目/n/Y 土建工程/l/Y ,/x/N 中标/n/N 金额/n/N 人民币/n/N 56/m/N ,/x/N 080/m/N 万元/m/N ,/x/N 合同/a/N 工期/vn/N 为/p/N 1460/m/N 日历/t/N 天/q/N ;/x/N
1291895	山东电力集团公司2012年第四批设备材料招标采购项目	山东电力集团公司于2012年6月19日在国家电网公司电子商务平台(https://ecp.sgcc.com.cn)公告了“国家电网公司输变电项目110kv及以下变电站计算机监控系统2012年第三批招标活动推荐的中标候选人公示”、“国家电网公司输变电项目220kv及以上变电站计算机监控系统2012年第三批招标活动推荐的中标候选人公示”和“山东电力集团公司2012年第四批设备材料招标采购项目中标人候选人名单”,积成电子股份有限公司(以下简称“公司”)为此三项招标项目部分分标的中标候选人,预计中标总金额约为9,398万元	山东电力/nz/N 集团公司/n/N 于/p/N 2012/m/N 年/m/N 6/m/N 月/m/N 19/m/N 日/m/N 在/p/N 国家电网/nz/N 公司/n/N 电子商务/n/N 平台/n/N (/x/N https/eng/N :/x/N //x/N //x/N ecp/eng/N ./m/N sgcc/eng/N ./m/N com/eng/N ./m/N cn/eng/N )/x/N 公告/n/N 了/ul/N “/x/N 国家电网/nz/N 公司/n/N 输变电/l/N 项目/n/N 110/m/N kv/eng/N 及/c/N 以下/f/N 变电站/n/N 计算机/n/N 监控/vn/N 系统/n/N 2012/m/N 年/m/N 第三批/m/N 招标/n/N 活动/vn/N 推荐/v/N 的/uj/N 中标/n/N 候选人/n/N 公示/v/N ”/x/N 、/x/N “/x/N 国家电网/nz/N 公司/n/N 输变电/l/N 项目/n/N 220/m/N kv/eng/N 及/c/N 以上/f/N 变电站/n/N 计算机/n/N 监控/vn/N 系统/n/N 2012/m/N 年/m/N 第三批/m/N 招标/n/N 活动/vn/N 推荐/v/N 的/uj/N 中标/n/N 候选人/n/N 公示/v/N ”/x/N 和/c/N “/x/N 山东电力/nz/Y 集团公司/n/Y 2012/m/Y 年/m/Y 第四批/m/Y 设备/vn/Y 材料/n/Y 招标/n/Y 采购/v/Y 项目/n/Y 中标人/n/N 候选人/n/N 名单/n/N ”/x/N ,/x/N 积成/v/N 电子/n/N 股份/n/N 有限公司/n/N (/x/N 以下/f/N 简称/v/N “/x/N 公司/n/N ”/x/N )/x/N 为此/r/N 三项/m/N 招标/n/N 项目/n/N 部分/n/N 分/v/N 标的/n/N 中标/n/N 候选人/n/N ,/x/N 预计/vn/N 中标/n/N 总金额/n/N 约/d/N 为/p/N 9/m/N ,/x/N 398/m/N 万元/m/N
1291895	山东电力集团公司2012年第四批设备材料招标采购项目	山东电力集团公司2012年第四批设备材料招标采购项目,招标编号为:	山东电力/nz/Y 集团公司/n/Y 2012/m/Y 年/m/Y 第四批/m/Y 设备/vn/Y 材料/n/Y 招标/n/Y 采购/v/Y 项目/n/Y ,/x/N 招标/n/N 编号/n/N 为/p/N :/x/N
1291895	山东电力集团公司2012年第四批设备材料招标采购项目	3、山东电力集团公司2012年第四批设备材料招标采购项目中标金额约为3,737万元	3/x/N 、/x/N 山东电力/nz/Y 集团公司/n/Y 2012/m/Y 年/m/Y 第四批/m/Y 设备/vn/Y 材料/n/Y 招标/n/Y 采购/v/Y 项目/n/Y 中标/n/N 金额/n/N 约/d/N 为/p/N 3/m/N ,/x/N 737/m/N 万元/m/N
1269822	福建电力2010年第八批次集中规模招标项目所需244514米控制电缆	近日,上海摩恩电气股份有限公司(以下简称“摩恩电气”)收到国家电网公司福建省电力有限公司(以下简称"福建电力")发出的两份《中标通知书》,确定公司为“福建电力2011年农、配网项目在福州、南平、宁德地区所需376公里1kV低压电力电缆”及“福建电力2010年第八批次集中规模招标项目所需244514米控制电缆”的中标人	近日/t/N ,/x/N 上海/ns/N 摩恩/nrt/N 电气/n/N 股份/n/N 有限公司/n/N (/x/N 以下/f/N 简称/v/N “/x/N 摩恩/nrt/N 电气/n/N ”/x/N )/x/N 收到/v/N 国家电网/nz/N 公司/n/N 福建省/ns/N 电力/n/N 有限公司/n/N (/x/N 以下/f/N 简称/v/N "/x/N 福建/ns/N 电力/n/N "/x/N )/x/N 发出/v/N 的/uj/N 两份/m/N 《/x/N 中标/n/N 通知书/nr/N 》/x/N ,/x/N 确定/v/N 公司/n/N 为/p/N “/x/N 福建/ns/N 电力/n/N 2011/m/N 年/m/N 农/n/N 、/x/N 配网/v/N 项目/n/N 在/p/N 福州/ns/N 、/x/N 南平/ns/N 、/x/N 宁德/nr/N 地区/n/N 所需/n/N 376/m/N 公里/q/N 1/m/N kV/eng/N 低压/v/N 电力电缆/n/N ”/x/N 及/c/N “/x/N 福建/ns/Y 电力/n/Y 2010/m/Y 年/m/Y 第八/m/Y 批次/d/Y 集中/v/Y 规模/n/Y 招标/n/Y 项目/n/Y 所需/n/Y 244514/m/Y 米/m/Y 控制/v/Y 电缆/n/Y ”/x/N 的/uj/N 中标人/n/N
1269822	国家电网公司福建省电力有限公司2011年农、配网项目所需1kV低压电力电缆	1、国家电网公司福建省电力有限公司2011年农、配网项目所需1kV低压电力电缆(招标编号:XMZB-WZ10319)招标活动由福建电力委托福建省兴闽咨询有限公司为招标代理机构,采用公开招标方式进行	1/x/N 、/x/N 国家电网/nz/Y 公司/n/Y 福建省/ns/Y 电力/n/Y 有限公司/n/Y 2011/m/Y 年/m/Y 农/n/Y 、/x/Y 配网/v/Y 项目/n/Y 所需/n/Y 1/m/Y kV/eng/Y 低压/v/Y 电力电缆/n/Y (/x/N 招标/n/N 编号/n/N :/x/N XMZB/eng/N -/x/N WZ10319/eng/N )/x/N 招标/n/N 活动/vn/N 由/p/N 福建/ns/N 电力/n/N 委托/n/N 福建省/ns/N 兴/v/N 闽/j/N 咨询/vn/N 有限公司/n/N 为/p/N 招标/n/N 代理/n/N 机构/n/N ,/x/N 采用/v/N 公开招标/n/N 方式/n/N 进行/v/N
1269822	福建电力2010年第八批次集中规模招标项目所需244514米控制电缆	根据中标通知书,摩恩电气中标“福建电力2011年农、配网项目在福州、南平、宁德地区所需376公里1kV低压电力电缆”及“福建电力2010年第八批次集中规模招标项目所需244514米控制电缆”,中标金额分别为7400万元和320万元	根据/p/N 中标/n/N 通知书/nr/N ,/x/N 摩恩/nrt/N 电气/n/N 中标/n/N “/x/N 福建/ns/N 电力/n/N 2011/m/N 年/m/N 农/n/N 、/x/N 配网/v/N 项目/n/N 在/p/N 福州/ns/N 、/x/N 南平/ns/N 、/x/N 宁德/nr/N 地区/n/N 所需/n/N 376/m/N 公里/q/N 1/m/N kV/eng/N 低压/v/N 电力电缆/n/N ”/x/N 及/c/N “/x/N 福建/ns/Y 电力/n/Y 2010/m/Y 年/m/Y 第八/m/Y 批次/d/Y 集中/v/Y 规模/n/Y 招标/n/Y 项目/n/Y 所需/n/Y 244514/m/Y 米/m/Y 控制/v/Y 电缆/n/Y ”/x/N ,/x/N 中标/n/N 金额/n/N 分别/d/N 为/p/N 7400/m/N 万元/m/N 和/c/N 320/m/N 万元/m/N
19297083	南雄市省定贫困村社会主义新农村示范村建设项目勘察、设计、施工总承包项目	近日,岭南园林股份有限公司(以下简称“公司”)收到南雄市省定贫困村社会主义新农村示范村建设项目勘察、设计、施工总承包项目及博州赛里木湖基地绿化建设PPP项目的《中标通知书》,具体内容如下:	近日/t/N ,/x/N 岭南/ns/N 园林/n/N 股份/n/N 有限公司/n/N (/x/N 以下/f/N 简称/v/N “/x/N 公司/n/N ”/x/N )/x/N 收到/v/N 南雄市/ns/Y 省定/n/Y 贫困村/n/Y 社会主义/n/Y 新/a/Y 农村/n/Y 示范村/n/Y 建设项目/n/Y 勘察/v/Y 、/x/Y 设计/vn/Y 、/x/Y 施工/vn/Y 总/b/Y 承包/v/Y 项目/n/Y 及/c/N 博州/ns/N 赛里木湖/ns/N 基地/n/N 绿化/n/N 建设/vn/N PPP/eng/N 项目/n/N 的/uj/N 《/x/N 中标/n/N 通知书/nr/N 》/x/N ,/x/N 具体内容/n/N 如下/t/N :/x/N
19297083	南雄市省定贫困村社会主义新农村示范村建设项目勘察、设计、施工总承包项目	一、南雄市省定贫困村社会主义新农村示范村建设项目勘察、设计、施工总承包项目	一/m/N 、/x/N 南雄市/ns/Y 省定/n/Y 贫困村/n/Y 社会主义/n/Y 新/a/Y 农村/n/Y 示范村/n/Y 建设项目/n/Y 勘察/v/Y 、/x/Y 设计/vn/Y 、/x/Y 施工/vn/Y 总/b/Y 承包/v/Y 项目/n/Y
19297083	南雄市省定贫困村社会主义新农村示范村建设项目勘察、设计、施工总承包项目	1、中标项目名称:南雄市省定贫困村社会主义新农村示范村建设项目勘察、设计、施工总承包项目	1/x/N 、/x/N 中标/n/N 项目名称/n/N :/x/N 南雄市/ns/Y 省定/n/Y 贫困村/n/Y 社会主义/n/Y 新/a/Y 农村/n/Y 示范村/n/Y 建设项目/n/Y 勘察/v/Y 、/x/Y 设计/vn/Y 、/x/Y 施工/vn/Y 总/b/Y 承包/v/Y 项目/n/Y
15708908	馆陶县乡村污水处理及运营管理特许经营权采购项目	馆陶县住房和城乡规划建设局于2017年2月13日在馆陶县公共资源交易中心网发布了《馆陶县乡村污水处理及运营管理特许经营权采购项目预中标公示》(http://www.gtggzyjyzx.com/Portal/Zyjy/Info?sym=gg&id=2040),重庆梅安森科技股份有限公司(以下简称“公司”或“梅安森”)与智慧乡村科技有限公司组成的联合体为馆陶县乡村污水处理及运营管理特许经营权采购项目预中标单位	馆陶县/ns/N 住房/n/N 和/c/N 城乡规划/n/N 建设局/nt/N 于/p/N 2017/m/N 年/m/N 2/m/N 月/m/N 13/m/N 日/m/N 在/p/N 馆陶县/ns/N 公共资源/n/N 交易中心/nt/N 网/n/N 发布/v/N 了/ul/N 《/x/N 馆陶县/ns/Y 乡村/n/Y 污水处理/n/Y 及/c/Y 运营/vn/Y 管理/vn/Y 特许/d/Y 经营权/n/Y 采购/v/Y 项目/n/Y 预/v/N 中标/n/N 公示/v/N 》/x/N (/x/N http/eng/N :/x/N //x/N //x/N www/eng/N ./m/N gtggzyjyzx/eng/N ./m/N com/eng/N //x/N Portal/eng/N //x/N Zyjy/eng/N //x/N Info/eng/N ?/x/N sym/eng/N =/x/N gg/eng/N &/x/N id/eng/N =/x/N 2040/m/N )/x/N ,/x/N 重庆/ns/N 梅安森/nr/N 科技股份/n/N 有限公司/n/N (/x/N 以下/f/N 简称/v/N “/x/N 公司/n/N ”/x/N 或/c/N “/x/N 梅安森/nr/N ”/x/N )/x/N 与/p/N 智慧/nr/N 乡村/n/N 科技/n/N 有限公司/n/N 组成/v/N 的/uj/N 联合体/nt/N 为/p/N 馆陶县/ns/N 乡村/n/N 污水处理/n/N 及/c/N 运营/vn/N 管理/vn/N 特许/d/N 经营权/n/N 采购/v/N 项目/n/N 预/v/N 中标/n/N 单位/n/N
