1897531	广州智光电气股份有限公司(以下简称“公司”)控股子公司广州智光节能有限公司(以下简称“智光节能”)于近日收到山西漳泽电力股份有限公司关于“塔山发电公司2×600MW机组电动给水泵节能改造合同能源(节能服务)管理项目”的中标通知书,确认智光节能为本招标项目的中标人,现将中标情况公告如下:	广州/ns 智光/n 电气/n 股份/n 有限公司/n (/x 以下/f 简称/v “/x 公司/n ”/x )/x 控股/v 子公司/n 广州/ns 智光/n 节能/v 有限公司/n (/x 以下/f 简称/v “/x 智光/n 节能/v ”/x )/x 于/p 近日/t 收到/v 山西/ns 漳泽/ns 电力/n 股份/n 有限公司/n 关于/p “/x 塔山/ns 发电/vn 公司/n 2/x ×/x 600/m MW/eng 机组/n 电动/n 给水泵/n 节能/v 改造/v 合同/a 能源/n (/x 节能/v 服务/vn )/x 管理/vn 项目/n ”/x 的/uj 中标/n 通知书/nr ,/x 确认/v 智光/n 节能/v 为/p 本/r 招标/n 项目/n 的/uj 中标人/n ,/x 现/tg 将/d 中标/n 情况/n 公告/n 如下/t :/x
1897531	2、项目名称:塔山发电公司2×600MW机组电动给水泵节能改造合同能源(节能服务)管理项目	2/x 、/x 项目名称/n :/x 塔山/ns 发电/vn 公司/n 2/x ×/x 600/m MW/eng 机组/n 电动/n 给水泵/n 节能/v 改造/v 合同/a 能源/n (/x 节能/v 服务/vn )/x 管理/vn 项目/n
379969	按照中标通知书要求,本公司将于近期与业主进行商务合同谈判和签署事宜,本公司将在合同正式签订后另行公告合同内容	按照/p 中标/n 通知书/nr 要求/v ,/x 本/r 公司/n 将/d 于/p 近期/t 与/p 业主/n 进行/v 商务/n 合同/a 谈判/vn 和/c 签署/v 事宜/n ,/x 本/r 公司/n 将/d 在/p 合同/a 正式/ad 签订/v 后/f 另行/v 公告/n 合同/a 内容/n
20594392	亚光科技集团股份有限公司(以下简称“公司”)近日收到控股子公司珠海普兰帝船舶工程有限公司(以下简称“普兰帝”或“建造方”)与SAMAEXIMDMCC(以下简称“采购方”或“买方”或“客户”)签订的了两份《船舶建造合同书》(以下简称“合同”或“该合同”)及对应第一期款项,合同标的为CoCoYachts设计的沿海旅游客船447一艘(编号为PSA	亚光/nr 科技/n 集团股份/nz 有限公司/n (/x 以下/f 简称/v “/x 公司/n ”/x )/x 近日/t 收到/v 控股/v 子公司/n 珠海/ns 普兰/nr 帝/n 船舶/n 工程/n 有限公司/n (/x 以下/f 简称/v “/x 普兰/nr 帝/n ”/x 或/c “/x 建造/v 方/n ”/x )/x 与/p SAMAEXIMDMCC/eng (/x 以下/f 简称/v “/x 采购/v 方/n ”/x 或/c “/x 买方/n ”/x 或/c “/x 客户/n ”/x )/x 签订/v 的/uj 了/ul 两份/m 《/x 船舶/n 建造/v 合同书/n 》/x (/x 以下/f 简称/v “/x 合同/a ”/x 或/c “/x 该/r 合同/a ”/x )/x 及/c 对应/vn 第一期/m 款项/n ,/x 合同/a 标的/n 为/p CoCoYachts/eng 设计/vn 的/uj 沿海/f 旅游/vn 客船/n 447/m 一艘/m (/x 编号/n 为/p PSA/eng
20594392	028)、CoCoYachts设计的沿海旅游客船447一艘(编号为PSA029)的设计与建造,两份合同总金额为1220万欧元	028/m )/x 、/x CoCoYachts/eng 设计/vn 的/uj 沿海/f 旅游/vn 客船/n 447/m 一艘/m (/x 编号/n 为/p PSA029/eng )/x 的/uj 设计/vn 与/p 建造/v ,/x 两份/m 合同/a 总金额/n 为/p 1220/m 万/m 欧元/nz
20594392	1、合同双方:珠海普兰帝船舶工程有限公司(建造方)、SAMAEXIMDMCC(采购方)	1/x 、/x 合同/a 双方/n :/x 珠海/ns 普兰/nr 帝/n 船舶/n 工程/n 有限公司/n (/x 建造/v 方/n )/x 、/x SAMAEXIMDMCC/eng (/x 采购/v 方/n )/x
20594392	2、合同标的:一艘CoCoYachts设计的沿海旅游客船447(编号为PSA028)与一艘CoCoYachts设计的沿海旅游客船447(编号为PSA029)的设计与建造	2/x 、/x 合同/a 标的/n :/x 一艘/m CoCoYachts/eng 设计/vn 的/uj 沿海/f 旅游/vn 客船/n 447/m (/x 编号/n 为/p PSA028/eng )/x 与/p 一艘/m CoCoYachts/eng 设计/vn 的/uj 沿海/f 旅游/vn 客船/n 447/m (/x 编号/n 为/p PSA029/eng )/x 的/uj 设计/vn 与/p 建造/v
20594392	1、备查文件:珠海普兰帝船舶工程有限公司与SAMAEXIMDMCC签订的《船舶建造合同》	1/x 、/x 备查/vn 文件/n :/x 珠海/ns 普兰/nr 帝/n 船舶/n 工程/n 有限公司/n 与/p SAMAEXIMDMCC/eng 签订/v 的/uj 《/x 船舶/n 建造/v 合同/a 》/x
171346	本公司于2012年5月16日接到西安铁路局黄韩侯铁路工程指挥部《中标通知书》,在新建黄陵至韩城至从侯马铁路(西安局管内)工程高速钢轨扣配件招标采购(招标编号:JW2012-001、物资名称:高速钢轨扣配件、包件号:F01)中,被确定为中标人,中标金额为人民币36059810.00元	本/r 公司/n 于/p 2012/m 年/m 5/m 月/m 16/m 日/m 接到/v 西安/ns 铁路局/n 黄韩侯/nr 铁路/n 工程/n 指挥部/n 《/x 中标/n 通知书/nr 》/x ,/x 在/p 新建/ns 黄陵/ns 至/p 韩城/ns 至从/p 侯马/nr 铁路/n (/x 西安/ns 局管内/n )/x 工程/n 高速/d 钢轨/n 扣/v 配件/n 招标/n 采购/v (/x 招标/n 编号/n :/x JW2012/eng -/x 001/m 、/x 物资/n 名称/n :/x 高速/d 钢轨/n 扣/v 配件/n 、/x 包件/n 号/q :/x F01/eng )/x 中/f ,/x 被/p 确定/v 为/p 中标人/n ,/x 中标/n 金额/n 为/p 人民币/n 36059810.00/m 元/m
1860171	湖南投资集团股份有限公司(以下简称公司)控股子公司——湖南现代投资置业发展有限公司(以下简称“现代置业”)于2015年12月31日与交通银行股份有限公司湖南省分行(以下简称交行湖南省分行)签署了《长沙市商品房买卖合同》,现代置业向交行湖南省分行出售42490.84平方米泰贞大厦商品房	湖南投资/nz 集团股份/nz 有限公司/n (/x 以下/f 简称/v 公司/n )/x 控股/v 子公司/n —/x —/x 湖南/ns 现代/t 投资/vn 置业/n 发展/vn 有限公司/n (/x 以下/f 简称/v “/x 现代/t 置业/n ”/x )/x 于/p 2015/m 年/m 12/m 月/m 31/m 日/m 与/p 交通银行/nt 股份/n 有限公司/n 湖南省/ns 分行/v (/x 以下/f 简称/v 交行/v 湖南省/ns 分行/v )/x 签署/v 了/ul 《/x 长沙市/ns 商品房/n 买卖合同/n 》/x ,/x 现代/t 置业/n 向/p 交行/v 湖南省/ns 分行/v 出售/vn 42490.84/m 平方米/q 泰贞/nr 大厦/n 商品房/n
1860171	2逾期时间在90日以上时,交行湖南省分行除应按上述约定支付逾期90天内的违约金外,还应自逾期91天起至实际支付应付款之日止,交行湖南省分行按日向现代置业支付逾期应付款万分之四的违约金,合同继续履行;	2/x 逾期/t 时间/n 在/p 90/m 日/m 以上/f 时/n ,/x 交行/v 湖南省/ns 分行/v 除应/v 按/p 上述/b 约定/v 支付/v 逾期/t 90/m 天内/s 的/uj 违约金/n 外/f ,/x 还/d 应/v 自/r 逾期/t 91/m 天起/s 至/p 实际/n 支付/v 应付款/n 之日/r 止/v ,/x 交行/v 湖南省/ns 分行/v 按/p 日/m 向/p 现代/t 置业/n 支付/v 逾期/t 应付款/n 万分之/nr 四/m 的/uj 违约金/n ,/x 合同/a 继续/v 履行/v ;/x
1860171	交行湖南省分行愿意继续履行合同的,经现代置业同意,合同继续履行,交行湖南省分行除按上述约定支付逾期365天内的违约金外,还应自逾期366天起至实际支付应付款之日止,交行湖南省分行按日向现代置业支付逾期应付款万分之五的违约金	交行/v 湖南省/ns 分行/v 愿意/v 继续/v 履行合同/n 的/uj ,/x 经/n 现代/t 置业/n 同意/d ,/x 合同/a 继续/v 履行/v ,/x 交行/v 湖南省/ns 分行/v 除/p 按/p 上述/b 约定/v 支付/v 逾期/t 365/m 天内/s 的/uj 违约金/n 外/f ,/x 还/d 应/v 自/r 逾期/t 366/m 天起/s 至/p 实际/n 支付/v 应付款/n 之日/r 止/v ,/x 交行/v 湖南省/ns 分行/v 按/p 日/m 向/p 现代/t 置业/n 支付/v 逾期/t 应付款/n 万分之/nr 五/m 的/uj 违约金/n
1860171	2逾期时间在90日以上,现代置业除应按上述约定支付逾期90天内的违约金外,还应自逾期91天起至现代置业依约完成相应义务之日止,现代置业按日向交行湖南省分行支付其已付款项(含定金)万分之四的违约金,合同继续履行	2/x 逾期/t 时间/n 在/p 90/m 日/m 以上/f ,/x 现代/t 置业/n 除应/v 按/p 上述/b 约定/v 支付/v 逾期/t 90/m 天内/s 的/uj 违约金/n 外/f ,/x 还/d 应/v 自/r 逾期/t 91/m 天起/s 至/p 现代/t 置业/n 依约/d 完成/v 相应/v 义务/n 之日/r 止/v ,/x 现代/t 置业/n 按/p 日/m 向/p 交行/v 湖南省/ns 分行/v 支付/v 其/r 已/d 付款/v 项/n (/x 含/v 定金/n )/x 万分之/nr 四/m 的/uj 违约金/n ,/x 合同/a 继续/v 履行/v
1860171	3逾期时间在365日以上,交行湖南省分行有权解除合同和《商品房买卖(预售)合同》及相关协议,交行湖南省分行解除合同的,现代置业应当自交行湖南省分行解除合同通知到达之日起5天内退还全部已付款(含购房预付款)并支付利息(利率按中国人民银行同期同类贷款利率计算)	3/x 逾期/t 时间/n 在/p 365/m 日/m 以上/f ,/x 交行/v 湖南省/ns 分行/v 有权/n 解除合同/i 和/c 《/x 商品房/n 买卖/v (/x 预售/vn )/x 合同/a 》/x 及/c 相关/v 协议/n ,/x 交行/v 湖南省/ns 分行/v 解除合同/i 的/uj ,/x 现代/t 置业/n 应当/v 自/p 交行/v 湖南省/ns 分行/v 解除合同/i 通知/v 到达/v 之日起/ns 5/m 天内/s 退还/v 全部/n 已/d 付款/v (/x 含/v 购房/n 预付款/n )/x 并/c 支付/v 利息/n (/x 利率/n 按/p 中国人民银行/nt 同期/b 同类/n 贷款/n 利率/n 计算/v )/x
1860171	交行湖南省分行要求继续履行合同的,合同继续履行,现代置业除应按上述约定支付365天内的违约金外,还应自逾期366天起至现代置业依约完成相应义务之日止,现代置业按日向交行湖南省分行支付其已付款项(含购房预付款)万分之五的违约金	交行/v 湖南省/ns 分行/v 要求/v 继续/v 履行合同/n 的/uj ,/x 合同/a 继续/v 履行/v ,/x 现代/t 置业/n 除应/v 按/p 上述/b 约定/v 支付/v 365/m 天内/s 的/uj 违约金/n 外/f ,/x 还/d 应/v 自/r 逾期/t 366/m 天起/s 至/p 现代/t 置业/n 依约/d 完成/v 相应/v 义务/n 之日/r 止/v ,/x 现代/t 置业/n 按/p 日/m 向/p 交行/v 湖南省/ns 分行/v 支付/v 其/r 已/d 付款/v 项/n (/x 含/v 购房/n 预付款/n )/x 万分之/nr 五/m 的/uj 违约金/n
1860171	2.备查文件:《长沙市商品房买卖合同》	2./m 备查/vn 文件/n :/x 《/x 长沙市/ns 商品房/n 买卖合同/n 》/x
1841381	1.2015年12月15日,公司第八届董事会第十八次会议审议通过了《关于公司拟签署智慧金融&智慧政务共建合同之补充合同的议案》,董事会同意公司与重庆两江新区管委会(以下简称“两江管委会”)签署《补充合同》	1.2015/m 年/m 12/m 月/m 15/m 日/m ,/x 公司/n 第八届/m 董事会/n 第十八次/m 会议/n 审议/v 通过/p 了/ul 《/x 关于/p 公司/n 拟/v 签署/v 智慧/nr 金融/n &/x 智慧/nr 政务/n 共建/v 合同/a 之/u 补充/v 合同/a 的/uj 议案/n 》/x ,/x 董事会/n 同意/d 公司/n 与/p 重庆/ns 两江/ns 新区/ns 管委会/j (/x 以下/f 简称/v “/x 两江/ns 管委会/j ”/x )/x 签署/v 《/x 补充/v 合同/a 》/x
1841381	公司与两江管委会于2015年4月10日签订了《智慧金融&智慧政务共建合同》(以下简称“《共建合同》”),并经公司2015年第一次临时股东大会审议通过	公司/n 与/p 两江/ns 管委会/j 于/p 2015/m 年/m 4/m 月/m 10/m 日/m 签订/v 了/ul 《/x 智慧/nr 金融/n &/x 智慧/nr 政务/n 共建/v 合同/a 》/x (/x 以下/f 简称/v “/x 《/x 共建/v 合同/a 》/x ”/x )/x ,/x 并/c 经/n 公司/n 2015/m 年/m 第一次/m 临时/b 股东大会/n 审议/v 通过/p
1841381	为进一步执行《共建合同》及《补充合同》,董事会提请股东大会授权公司经营层签署《共建合同》及《补充合同》项下具体项目协议并办理相关事宜	为/p 进一步/d 执行/v 《/x 共建/v 合同/a 》/x 及/c 《/x 补充/v 合同/a 》/x ,/x 董事会/n 提请/v 股东大会/n 授权/v 公司/n 经营层/n 签署/v 《/x 共建/v 合同/a 》/x 及/c 《/x 补充/v 合同/a 》/x 项/n 下/f 具体/a 项目/n 协议/n 并/c 办理/n 相关/v 事宜/n
20335351	“公司”、“乙方”)与昆山市城市综合管理处(以下简称“甲方”)签署了《昆山市公共自行车运行维护服务项目合同》(以下简称“合同”),2018年4月	“/x 公司/n ”/x 、/x “/x 乙方/n ”/x )/x 与/p 昆山市/ns 城市/ns 综合/vn 管理处/n (/x 以下/f 简称/v “/x 甲方/n ”/x )/x 签署/v 了/ul 《/x 昆山市/ns 公共/b 自行车/n 运行/v 维护/v 服务项目/n 合同/a 》/x (/x 以下/f 简称/v “/x 合同/a ”/x )/x ,/x 2018/m 年/m 4/m 月/m
19168589	浙江晶盛机电股份有限公司(以下简称“公司”)日前与HanwhaKalyonGunesTeknolojileriUretimA.Ş.(以下简称“韩华凯恩公司”)签订了单晶炉供货合同	浙江/ns 晶盛/nz 机电/n 股份/n 有限公司/n (/x 以下/f 简称/v “/x 公司/n ”/x )/x 日前/t 与/p HanwhaKalyonGunesTeknolojileriUretimA/eng ./m Ş/x ./x (/x 以下/f 简称/v “/x 韩华/nr 凯恩/nrt 公司/n ”/x )/x 签订/v 了/ul 单晶/n 炉/zg 供货/n 合同/a
1225177	广州恒大材料设备有限公司(以下简称“广州恒大”)于2013年3月25日与顾地科技股份有限公司(以下简称“公司”)签署了《2013年度管材管件购销合同》	广州/ns 恒大/nz 材料/n 设备/vn 有限公司/n (/x 以下/f 简称/v “/x 广州/ns 恒大/nz ”/x )/x 于/p 2013/m 年/m 3/m 月/m 25/m 日/m 与/p 顾地/n 科技股份/n 有限公司/n (/x 以下/f 简称/v “/x 公司/n ”/x )/x 签署/v 了/ul 《/x 2013/m 年度/n 管材/n 管件/n 购销/v 合同/a 》/x
20238617	2018年3月30日,公司与濮阳县市政园林管理局(以下简称“发包人”)、中维国际工程设计有限公司(以下简称“中维国际”、“承包人成员单位”)正式签订了《建设工程施工合同》,签约合同价为人民币(暂定)叁亿柒仟壹佰陆拾万伍仟元整(¥:37,160.5万元)	2018/m 年/m 3/m 月/m 30/m 日/m ,/x 公司/n 与/p 濮阳县/ns 市政/n 园林/n 管理局/n (/x 以下/f 简称/v “/x 发包人/n ”/x )/x 、/x 中维/ns 国际/n 工程设计/n 有限公司/n (/x 以下/f 简称/v “/x 中维/ns 国际/n ”/x 、/x “/x 承包人/n 成员/n 单位/n ”/x )/x 正式/ad 签订/v 了/ul 《/x 建设/vn 工程施工/n 合同/a 》/x ,/x 签约/v 合同价/n 为/p 人民币/n (/x 暂定/d )/x 叁/m 亿/m 柒/m 仟/m 壹/m 佰/m 陆/m 拾/v 万伍仟元/m 整/b (/x ¥/x :/x 37/m ,/x 160.5/m 万元/m )/x
1254960	近日,长沙子公司与福建省青山纸业股份有限公司签订了《制浆系统技改工程总承包合同》,合同约定长沙子公司承担上述工程的施工图设计、采购供货、土建施工、安装施工、开车服务、项目管理等工作,合同金额2.6498亿元人民币,合同工期13个月	近日/t ,/x 长沙/ns 子公司/n 与/p 福建省/ns 青山/ns 纸业/n 股份/n 有限公司/n 签订/v 了/ul 《/x 制浆/n 系统/n 技改/j 工程/n 总/b 承包合同/n 》/x ,/x 合同/a 约定/v 长沙/ns 子公司/n 承担/v 上述/b 工程/n 的/uj 施工图/nr 设计/vn 、/x 采购/v 供货/n 、/x 土建/ns 施工/vn 、/x 安装/v 施工/vn 、/x 开车/v 服务/vn 、/x 项目管理/n 等/u 工作/vn ,/x 合同/a 金额/n 2.6498/m 亿元/m 人民币/n ,/x 合同/a 工期/vn 13/m 个/m 月/m
15690199	公司接到《成交通知书》后,已与莱阳市住房和规划建设管理局签订《莱阳五龙河流域综合治理PPP项目合同》(以下简称“项目合同”)	公司/n 接到/v 《/x 成交/v 通知书/nr 》/x 后/f ,/x 已/d 与/p 莱阳市/ns 住房/n 和/c 规划/n 建设/vn 管理局/n 签订/v 《/x 莱阳/ns 五龙/nz 河/ns 流域/n 综合治理/l PPP/eng 项目/n 合同/a 》/x (/x 以下/f 简称/v “/x 项目/n 合同/a ”/x )/x
15690199	(二)备查文件:《成交通知书》、《莱阳五龙河流域综合治理PPP项目PPP项目合同》	(/x 二/m )/x 备查/vn 文件/n :/x 《/x 成交/v 通知书/nr 》/x 、/x 《/x 莱阳/ns 五龙/nz 河/ns 流域/n 综合治理/l PPP/eng 项目/n PPP/eng 项目/n 合同/a 》/x
151135	1、本公司全资子公司中国北车集团大连机车车辆有限公司与巴新铁路有限公司签订了总金额约为人民币4.02亿元的内燃机车销售合同	1/x 、/x 本/r 公司/n 全资/n 子公司/n 中国/ns 北车/ns 集团/n 大连/d 机车车辆/n 有限公司/n 与/p 巴新/ns 铁路/n 有限公司/n 签订/v 了/ul 总金额/n 约/d 为/p 人民币/n 4.02/m 亿元/m 的/uj 内燃机车/n 销售/vn 合同/a
151135	2、本公司控股子公司长春轨道客车股份有限公司与重庆市轨道交通(集团)有限公司签订了重庆轨道交通六号线二期工程车辆设备销售合同,总金额约为人民币9.36亿元;与铁道部下属各铁路局签订了动车组高级修合同,总金额约为人民币6.94亿元	2/x 、/x 本/r 公司/n 控股/v 子公司/n 长春/ns 轨道/n 客车/n 股份/n 有限公司/n 与/p 重庆市/ns 轨道交通/n (/x 集团/n )/x 有限公司/n 签订/v 了/ul 重庆/ns 轨道交通/n 六号/m 线/n 二期工程/l 车辆/n 设备/vn 销售/vn 合同/a ,/x 总金额/n 约/d 为/p 人民币/n 9.36/m 亿元/m ;/x 与/p 铁道部/nt 下属/v 各/r 铁路局/n 签订/v 了/ul 动车组/n 高级/b 修/v 合同/a ,/x 总金额/n 约/d 为/p 人民币/n 6.94/m 亿元/m
151135	5、本公司全资子公司唐山轨道客车有限责任公司(以下简称“唐车公司”)与铁道部下属各铁路局签订了动车组高级修合同,总金额约为人民币5.49亿元;中标2013年铁路客车采购项目,提供25G型铁路客车,中标总金额约为人民币11.29亿元	5/x 、/x 本/r 公司/n 全资/n 子公司/n 唐山/nr 轨道/n 客车/n 有限责任/l 公司/n (/x 以下/f 简称/v “/x 唐/nr 车/n 公司/n ”/x )/x 与/p 铁道部/nt 下属/v 各/r 铁路局/n 签订/v 了/ul 动车组/n 高级/b 修/v 合同/a ,/x 总金额/n 约/d 为/p 人民币/n 5.49/m 亿元/m ;/x 中标/n 2013/m 年/m 铁路/n 客车/n 采购/v 项目/n ,/x 提供/v 25/m G/eng 型/k 铁路/n 客车/n ,/x 中标/n 总金额/n 约/d 为/p 人民币/n 11.29/m 亿元/m
15896917	深圳市索菱实业股份有限公司(以下简称“公司”)于2016年9月19日披露了《关于签订重大合同的公告》(公告编号:2016-045),公司与泰国祖力士国际有限公司(ZULEXINTERNATIONALCO.,LTD)(以下简称“祖力士”)签订了智能公交系统软件及硬件终端产品供货合同,合同金额为4,730,646.18美元	深圳市/ns 索菱/nr 实业/n 股份/n 有限公司/n (/x 以下/f 简称/v “/x 公司/n ”/x )/x 于/p 2016/m 年/m 9/m 月/m 19/m 日/m 披露/v 了/ul 《/x 关于/p 签订/v 重大/a 合同/a 的/uj 公告/n 》/x (/x 公告/n 编号/n :/x 2016/m -/x 045/m )/x ,/x 公司/n 与/p 泰国/ns 祖/nr 力士/n 国际/n 有限公司/n (/x ZULEXINTERNATIONALCO/eng ./m ,/x LTD/eng )/x (/x 以下/f 简称/v “/x 祖/nr 力士/n ”/x )/x 签订/v 了/ul 智能/n 公交系统/n 软件/n 及/c 硬件/n 终端产品/n 供货/n 合同/a ,/x 合同/a 金额/n 为/p 4/m ,/x 730/m ,/x 646.18/m 美元/q
1512736	本公司于2004年12月3日与山西晋城无烟煤矿业集团有限责任公司(“晋城煤业集团”)签订了中长期煤炭购销合同	本/r 公司/n 于/p 2004/m 年/m 12/m 月/m 3/m 日/m 与/p 山西/ns 晋城/ns 无烟煤/n 矿业集团/n 有限责任/l 公司/n (/x “/x 晋城/ns 煤业/n 集团/n ”/x )/x 签订/v 了/ul 中长期/j 煤炭/n 购销/v 合同/a
15478686	根据贵州省政府采购网《瓮安县草塘“十二塘”景观工程(一期)PPP项目中标(成交)公告》及招投标文件等规定,本公司将联合星景生态、瓮安县文化和旅游局授权的出资代表共同出资组建项目公司,并由项目公司与瓮安县文化和旅游局签订《瓮安县草塘“十二塘”景观工程(一期)PPP项目合同》,合同条款尚存在不确定性	根据/p 贵州省政府/nt 采购网/nz 《/x 瓮安县/ns 草塘/n “/x 十二/m 塘/j ”/x 景观/n 工程/n (/x 一期/d )/x PPP/eng 项目/n 中标/n (/x 成交/v )/x 公告/n 》/x 及/c 招投标/j 文件/n 等/u 规定/n ,/x 本/r 公司/n 将/d 联合/v 星景/n 生态/n 、/x 瓮安县/ns 文化/n 和/c 旅游局/n 授权/v 的/uj 出资/vn 代表/n 共同/d 出资/vn 组建/v 项目/n 公司/n ,/x 并/c 由/p 项目/n 公司/n 与/p 瓮安县/ns 文化/n 和/c 旅游局/n 签订/v 《/x 瓮安县/ns 草塘/n “/x 十二/m 塘/j ”/x 景观/n 工程/n (/x 一期/d )/x PPP/eng 项目/n 合同/a 》/x ,/x 合同条款/n 尚存/v 在/p 不确定性/n
754567	1、公司中标后,需及时与招标方商谈签订合同协议书,实际内容以正式合同为准,公司将在正式签署合同书后,就合同签订情况另行公告	1/x 、/x 公司/n 中标/n 后/f ,/x 需/v 及时/c 与/p 招标/n 方/n 商谈/v 签订合同/n 协议书/n ,/x 实际/n 内容/n 以/p 正式/ad 合同/a 为准/v ,/x 公司/n 将/d 在/p 正式/ad 签署/v 合同书/n 后/f ,/x 就/d 合同/a 签订/v 情况/n 另行/v 公告/n
1233892	近日,福建新大陆电脑股份有限公司(以下简称“本公司”)收到莆田莆永高速公路有限责任公司的《中标通知书》,其正式通知本公司已中标福建省莆田至永定高速公路(莆田段)机电工程监控、收费、通信系统和隧道通风、照明、消防及沿线供配电系统供货与安装E合同段	近日/t ,/x 福建/ns 新大陆/nz 电脑/n 股份/n 有限公司/n (/x 以下/f 简称/v “/x 本/r 公司/n ”/x )/x 收到/v 莆田/ns 莆永/ns 高速公路/n 有限责任/l 公司/n 的/uj 《/x 中标/n 通知书/nr 》/x ,/x 其/r 正式/ad 通知/v 本/r 公司/n 已/d 中标/n 福建省/ns 莆田/ns 至/p 永定/d 高速公路/n (/x 莆田/ns 段/q )/x 机电工程/n 监控/vn 、/x 收费/n 、/x 通信/j 系统/n 和/c 隧道/n 通风/n 、/x 照明/v 、/x 消防/n 及/c 沿线/f 供配电/n 系统/n 供货/n 与/p 安装/v E/x 合同/a 段/q
20529133	广东通宇通讯股份有限公司(以下简称“公司”)于近日收到由招标代理单位普天信息工程设计服务有限公司签发的《2018-2019年中国联通天线集中采购中标通知书》,确定公司为2018-2019年中国联通天线集中采购项目中标单位之一	广东/ns 通宇/nr 通讯/nz 股份/n 有限公司/n (/x 以下/f 简称/v “/x 公司/n ”/x )/x 于/p 近日/t 收到/v 由/p 招标/n 代理/n 单位/n 普天/nz 信息工程/n 设计/vn 服务/vn 有限公司/n 签发/v 的/uj 《/x 2018/m -/x 2019/m 年/m 中国联通/nt 天线/n 集中/v 采购/v 中标/n 通知书/nr 》/x ,/x 确定/v 公司/n 为/p 2018/m -/x 2019/m 年/m 中国联通/nt 天线/n 集中/v 采购/v 项目/n 中标/n 单位/n 之一/r
1630346	公司产品“EVE-4850型通信用后备式锂离子电池组”于2014年12月9日确认为中国联合网络通信有限公司天津市分公司2014年天津联通拉远基站后备电源框架采购项目的中标单位,中标项目金额约为200-500万元之间,详细内容参考公司2014年12月9日在巨潮资讯网披露的《关于公司通信基站后备电源中标的提示性公告》(公告编号2014-029)、《关于公司通信基站后备电源中标的补充公告》(公告编号2014-070)和2015年2月17日《关于公司通信基站后备电源中标的进展公告》(公告编号2015-010)	公司/n 产品/n “/x EVE/eng -/x 4850/m 型/k 通信用/l 后备式/n 锂离子/nz 电池组/n ”/x 于/p 2014/m 年/m 12/m 月/m 9/m 日/m 确认/v 为/p 中国/ns 联合/v 网络通信/nt 有限公司/n 天津市/ns 分公司/n 2014/m 年/m 天津/ns 联通/nz 拉远/nrt 基站/n 后备/n 电源/n 框架/n 采购/v 项目/n 的/uj 中标/n 单位/n ,/x 中标/n 项目/n 金额/n 约/d 为/p 200/m -/x 500/m 万元/m 之间/f ,/x 详细/ad 内容/n 参考/v 公司/n 2014/m 年/m 12/m 月/m 9/m 日/m 在/p 巨潮/n 资讯网/n 披露/v 的/uj 《/x 关于/p 公司/n 通信/j 基站/n 后备/n 电源/n 中/f 标的/n 提示性/n 公告/n 》/x (/x 公告/n 编号/n 2014/m -/x 029/m )/x 、/x 《/x 关于/p 公司/n 通信/j 基站/n 后备/n 电源/n 中/f 标的/n 补充/v 公告/n 》/x (/x 公告/n 编号/n 2014/m -/x 070/m )/x 和/c 2015/m 年/m 2/m 月/m 17/m 日/m 《/x 关于/p 公司/n 通信/j 基站/n 后备/n 电源/n 中/f 标的/n 进展/vn 公告/n 》/x (/x 公告/n 编号/n 2015/m -/x 010/m )/x
806985	近日,沈阳新机器人自动化股份有限公司(以下简称“公司”)分别与重要部门签订了《装备采购合同》和《订购合同》,合同总金额为人民币292,961,200元(人民币贰亿玖仟贰佰玖拾陆万壹仟贰佰元)	近日/t ,/x 沈阳/ns 新/a 机器人/n 自动化/l 股份/n 有限公司/n (/x 以下/f 简称/v “/x 公司/n ”/x )/x 分别/d 与/p 重要/a 部门/n 签订/v 了/ul 《/x 装备/n 采购/v 合同/a 》/x 和/c 《/x 订购/v 合同/a 》/x ,/x 合同/a 总金额/n 为/p 人民币/n 292/m ,/x 961/m ,/x 200/m 元/m (/x 人民币/n 贰/m 亿/m 玖/m 仟/m 贰/m 佰/m 玖/m 拾陆/v 万/m 壹仟/m 贰佰元/m )/x
18875944	4.铁投•锦华府建设项目一期设计-施工总承包(EPC)项目,公司下属公司四川路航建设工程有限责任公司(以下简称“路航公司”)和中国建筑西南设计研究院有限公司(以下简称“西南设计公司”)组成联合体中标,中标价	4./m 铁/n 投/vn •/x 锦华/nz 府/nr 建设项目/n 一期/d 设计/vn -/x 施工/vn 总/b 承包/v (/x EPC/eng )/x 项目/n ,/x 公司/n 下属/v 公司/n 四川/ns 路/n 航/n 建设工程/n 有限责任/l 公司/n (/x 以下/f 简称/v “/x 路/n 航/n 公司/n ”/x )/x 和/c 中国/ns 建筑/n 西南/ns 设计/vn 研究院/n 有限公司/n (/x 以下/f 简称/v “/x 西南/ns 设计/vn 公司/n ”/x )/x 组成/v 联合体/nt 中标/n ,/x 中/f 标价/n
876279	近日,中工国际工程股份有限公司与老挝交通部民航局签署了老挝琅勃拉邦机场重建项目商务合同,合同金额5780万美元	近日/t ,/x 中工/nt 国际/n 工程/n 股份/n 有限公司/n 与/p 老挝/ns 交通部/nt 民航局/nt 签署/v 了/ul 老挝/ns 琅勃拉邦/ns 机场/n 重建/a 项目/n 商务/n 合同/a ,/x 合同/a 金额/n 5780/m 万美元/m
