26	第16届奥斯卡颁奖典礼在第一届奥斯卡颁奖典礼上在好莱坞的格劳曼中国剧院举行。卡萨布兰卡（由Michael Curtiz执导）获得最佳影片奖。	4453	1944 March 2
35	第二次世界大战：纳希莫夫勋章和乌沙科勋章是在苏联制定的。	4454	1944 March 3
41	在纽约奥西宁，20世纪30年代犯罪集团Murder，Inc。的领导人路易斯·布查尔特（Louis Buchalter）与伊曼纽尔·魏斯（Emanuel Weiss）和路易斯·卡彭（Louis Capone）一起在Sing Sing被处决。	4455	1944 March 4
41	第二次世界大战：苏联陆军飞机攻击爱沙尼亚纳尔瓦，几乎摧毁了整个巴洛克式的老城区。	4456	1944 March 6
41	"第二次世界大战：苏联陆军飞机攻击爱沙尼亚塔林，造成757人死亡，25,000人无家可归。"	4457	1944 March 9
17	在英国，取消了对作为教师工作的已婚妇女的禁令。	4458	1944 March 10
35	抵抗领导人乔普韦斯特韦尔在返回荷兰时被捕，他曾护送一群犹太儿童到西班牙安全。	4459	1944 March 10
42	第二次世界大战：民族解放政治委员会在希腊成立。	4460	1944 March 12
41	第二次世界大战：蒙特卡西诺战役：盟军飞机轰炸了修道院，并进行了一次攻击。	4461	1944 March 15
42	第二次世界大战：法国抵抗运动全国委员会批准抵抗计划。	4462	1944 March 15
34	苏联引进了新的国歌，取代了国际歌。	4463	1944 March 15
17	在瑞典，1864年将同性恋定为刑事犯罪的法律被废除。	4464	1944 March 15
7	维苏威火山在意大利的最后一次喷发造成26人死亡，导致数千人逃离家园。	4465	1944 March 18
3	第二次世界大战：纳粹分子在R&#39;bni__a执行近400名囚犯，苏联公民和反法西斯罗马尼亚人。	4466	1944 March 18
1	第二次世界大战：德国军队在玛格丽特行动中占领匈牙利。	4467	1944 March 19
41	"第二次世界大战：登陆阿联酋：4,000名美国海军陆战队队员在俾斯麦群岛的阿联酋岛上降落，开发了一个空军基地，作为“车轮行动”的一部分。"	4468	1944 March 20
41	"第二次世界大战：英国皇家空军飞行警长Nicholas Alkemade的轰炸机被击中德国，他必须在没有降落伞的情况下从超过4000米（13,123英尺）的高度拯救。树枝打断他的摔倒，他在深雪上安全降落。"	4469	1944 March 20
2	第二次世界大战：意大利抵抗组织的成员袭击纳粹在Via Rasella进攻，造成33人死亡。	4470	1944 March 23
3	第二次世界大战：Ardeatine大屠杀：罗马共有335名意大利人被杀，其中包括来自不同群体的75名犹太人和200多名意大利抵抗运动成员。	4471	1944 March 24
41	第二次世界大战：在波兰的Markowa村，德国警察杀死了他们躲藏的J&#39;_zef和Wiktoria Ulm，他们的六个孩子和八个犹太人。	4472	1944 March 24
41	第二次世界大战：“大逃亡”：76名皇家空军战俘今晚从Stalag Luft III的隧道“哈利”逃走。只有三名男子，两名挪威人和一名荷兰人返回英国;在被捕的人中，有五十人在斯塔拉格德夫特三世谋杀案后不久被即决处决。	4473	1944 March 24
3	第二次世界大战：第12届SS装甲师Hitlerjugend的Ascq大屠杀成员射杀了85名平民，涉嫌炸毁他们前往法国Gare d&#39;Ascq的火车。	4474	1944 April 2
41	第二次世界大战：60中队SAAF的盟军侦察机拍摄了奥斯威辛集中营的一部分。	4475	1944 April 4
41	大屠杀：Rudolf Vrba和Alfr&#39;©Wetzler逃离奥斯威辛集中营; 4月25日至27日，他们准备了VrbaŠ-Wetzler报告，这是关于在营地中消灭犹太人的最早和最详细的描述之一。	4476	1944 April 10
20	孟买爆炸：货船SS Fort Stikine携带弹药，棉包和黄金的混合货物，在孟买（印度）的港口爆炸，沉没周围的船只，造成约800人死亡。	4477	1944 April 14
1	第二次世界大战：日本人在中国中部和南部发动了Ichi-Go行动。	4478	1944 April 19
35	大屠杀：SS-Obersturmbannf&#39;_hrer阿道夫艾希曼与乔尔·布兰德开启了“血液换货”谈判，以便将数千名来自东欧的犹太人释放到匈牙利援助和救援委员会，以换取德国东部阵线的供应。	4479	1944 April 25
40	United Negro College Fund在美国注册成立	4480	1944 April 25
35	克里特岛，希腊的克雷佩将军的绑架。	4481	1944 April 26
41	"第二次世界大战：当USS Jack击毁Yoshida Maru No.1时，2,649人被淹死。"	4482	1944 April 26
27	Jean-Paul Sartre没有退出。	4483	1944 May
3	第二次世界大战：共有200名共产党囚犯在希腊雅典的Kaisariani被德国人枪杀，以报复Molaoi的游击队员弗朗茨克雷奇将军被杀。	4484	1944 May 1
26	第二次世界大战：Mohandas Gandhi在印度上映。	4485	1944 May 5
41	第二次世界大战：在乌克兰的塞瓦斯托波尔市，苏联军队彻底赶走了希特勒命令德国军队向最后一个人战斗的德国军队。	4486	1944 May 9
31	第二次世界大战：苏联军队最终确定了克里米亚的解放。	4487	1944 May 12
3	大屠杀：SS Skanderbeg（第一阿尔巴尼亚人）第21武装山区的穆斯林阿尔巴尼亚军队占据了普里什蒂纳的281名犹太人，并将他们交给德国人前往卑尔根 - 贝尔森集中营。	4488	1944 May 14
3	大屠杀：将匈牙利犹太人驱逐到奥斯威辛集中营和其他纳粹集中营。	4489	1944 May 15???July 8
1	第二次世界大战：蒙特卡西诺战役：德国人撤离了由波兰第二军团的WäadysäawAnders领导的蒙特卡西诺和盟军部队，在一场夺去2万人生命的斗争中占据了据点。	4490	1944 May 18
39	第二次世界大战：苏联政府驱逐克里米亚鞑靼人。	4491	1944 May 18
20	第二次世界大战：在珍珠港的西湖灾难中，六名LST被意外摧毁，163名男子遇难。	4492	1944 May 24
38	摩纳哥公主Charlotte Louise Juliette Louvet Grimaldi是王位的继承人，她的儿子兰尼尔·路易斯·亨利·马克斯特斯·伯特兰·格里马尔迪亲王，后来在摩纳哥王子雷尼尔三世统治后，辞去了她的权利。	4493	1944 May 30
41	第二次世界大战：英国广播公司向法国抵抗组织发送了一条编码信息（Paul Verlaine的诗歌“Chanson d&#39;automne”的第一行），警告说欧洲的入侵迫在眉睫。	4494	1944 June 1
19	美国海军的两艘K级飞艇完成了非刚性飞艇的第一次跨大西洋飞越，从美国到法国摩洛哥有两站。	4495	1944 June 1
42	第二次世界大战：临时法国政府成立。	4496	1944 June 2
26	Hans Asperger发表了关于阿斯伯格综合症的论文。	4497	1944 June 3
31	第二次世界大战：罗马落入盟军，这是第一个落入的轴心国。	4498	1944 June 4
41	第二次世界大战：美国海军的一个猎人杀手组织捕获了德国潜艇U-505，标志着自1812年战争以来美国海军舰艇第一次在海上捕获了一艘敌舰。获得了一些重要的情报数据。	4499	1944 June 4
19	第二次世界大战：德国海军的Enigma消息几乎是实时解码的。	4500	1944 June 5
41	第二次世界大战：英国集团队长James Stagg正确预测英吉利海峡天气状况会有短暂改善，这将使第二天的诺曼底登陆事件发生（由于天气不利，今天已推迟）。	4501	1944 June 5
41	第二次世界大战：当地时间晚上10点15分，BBC将Paul Verlaine诗的第二行传送给法国抵抗运动，表明欧洲入侵即将开始。	4502	1944 June 5
41	第二次世界大战：1000多名英国轰炸机在诺曼底海岸为德国枪炮电池投掷了5000吨炸弹，为D日做准备。	4503	1944 June 5
41	第二次世界大战：美国和英国的伞兵部队跳过诺曼底，为D日做准备，其中包括美国的第82和第101空降部队。	4504	1944 June 5
41	第二次世界大战：发布了D日海军欺骗行为。	4505	1944 June 5
1	"第二次世界大战日：从英格兰运来的155,000名盟军从法国北部的诺曼底海滩降落，开始行动霸王和入侵诺曼底。在历史上最大的两栖军事行动中，盟军士兵迅速突破大西洋城并向内陆推进。这一行动有助于将法国从德国解放出来，也削弱了纳粹对欧洲的控制。"	4506	1944 June 6
41	第二次世界大战：在前往奥斯威辛集中营的第一站，载有600名克里特人（包括350名希腊犹太人）的蒸汽船Danae（希腊语：Ô“Ô±Ô_ÔŒÔà）在圣托里尼岛附近沉没，没有已知的幸存者。	4507	1944 June 7
35	第二次世界大战：Joel Brand被阿勒颇的英国特工拦截。	4508	1944 June 7
1	第二次世界大战：巴约由英国军队解放。	4509	1944 June 7
41	第二次世界大战：英国人试图从德国人手中夺取卡昂; 6月14日被遗弃的企图。	4510	1944 June 7
41	第二次世界大战：苏联领导人约瑟夫斯大林发动维堡 - 彼得罗扎沃茨克对芬兰的进攻，意图在推动柏林之前击败芬兰。	4511	1944 June 9
3	第二次世界大战：在法国的Oradour-sur-Glane大屠杀中，有642名男女老少遇难。	4512	1944 June 10
3	第二次世界大战：在法国的Oradour-sur-Glane大屠杀中，有642名男女老少遇难。	4512	1944 June 10
41	第二次世界大战：德国在伦敦发动首次V-1飞行炸弹袭击。	4513	1944 June 13
1	第二次世界大战：塞班岛战役：美国军队降落在塞班岛。	4514	1944 June 15
41	14岁时，George Stinney成为美国有史以来最年轻的人。	4515	1944 June 16
31	冰岛宣布完全独立于丹麦。	4516	1944 June 17
4	一场严重的风暴严重破坏了诺曼底海岸的Mulberry港口。	4517	1944 June 19
19	第二次世界大战：V-2火箭成为第一个穿越KÍrmÍn线并到达太空边缘的人造物体。	4518	1944 June 20
1	第二次世界大战：巴格拉季翁行动：苏联军队的一次全面攻击使德国军队从白俄罗斯撤离，导致德国陆军集团中心遭到破坏，这可能是二战期间国防军最大的失败。	4519	1944 June 22
1	第二次世界大战：缅甸战役：Kohima战役以英国胜利结束。	4520	1944 June 22
35	大卫·本 - 古里安向犹太人以色列代理机构提出了“百万计划”，提出了从阿拉伯和穆斯林国家以及从欧洲到强制巴勒斯坦的数百万人的犹太人外流。	4521	1944 June 24
1	WWIIT Tali-Ihantala战役（北欧国家有史以来最大的战役）始于芬兰和苏联军队之间。芬兰能够抵抗这次袭击，从而成为一个独立的国家。	4522	1944 June 25
41	美国海军和英国皇家海军舰艇对瑟堡的WWIIBombardment支持美国地面部队。	4523	1944 June 25
41	第二次世界大战：美国军队进入瑟堡。	4524	1944 June 26
41	"第二次世界大战：当鲟鱼号袭击富山丸时，有5,400人被淹死。"	4525	1944 June 29
22	联合国货币和金融会议在美国新罕布什尔州的布雷顿森林开始。	4526	1944 July 1
1	第二次世界大战：苏联军队解放了明斯克。	4527	1944 July 3
1	第二次世界大战：Imphal战役：日本军队取消了他们的进攻，以英国的胜利结束了战斗。	4528	1944 July 3
20	哈特福德马戏团火灾：100多名儿童死于美国历史上最严重的火灾之一。	4529	1944 July 6
17	第二次世界大战：在得克萨斯州的胡德营地，未来的棒球明星和第一中尉杰基罗宾逊被捕，后来由于拒绝移动到隔离的美国陆军公共汽车的后面而出庭。他最终被无罪释放。	4530	1944 July 6
1	第二次世界大战：英国和加拿大军队攻占卡昂。	4531	1944 July 9
1	第二次世界大战：苏联军队开始行动解放波罗的海国家。	4532	1944 July 10
1	第二次世界大战：维尔纽斯被苏联释放。	4533	1944 July 13
1	第二次世界大战：巴西远征军的第一支队伍抵达意大利。	4534	1944 July 16
41	第二次世界大战：战争中最大的车队从新斯科舍省的哈利法克斯开始，受到加拿大皇家海军的保护。	4535	1944 July 17
20	第二次世界大战：载有弹药的SS EA布莱恩在芝加哥港海军基地爆炸; 320人被杀。	4536	1944 July 17
1	第二次世界大战：美国军队在圣莱瓦（Saint-LÍ‰）推倒德国人，占领了这座城市。	4537	1944 July 18
1	第二次世界大战：英国军队发动了古德伍德行动，这是一次旨在将德国人从高地驱逐到卡昂南部的装甲攻势。 2天后进攻结束，收益微乎其微。	4538	1944 July 18
23	第二次世界大战：由于战争中的许多挫折，Hideki T j辞去了日本首相的职务，并由Kuniaki Koiso继承（7月22日）。	4539	1944 July 18
23	第二次世界大战：阿道夫希特勒幸免于克劳斯冯斯塔芬伯格领导的暗杀企图。	4540	1944 July 20
1	第二次世界大战：关岛之战：美国军队降落在关岛（战斗于8月10日结束）。	4541	1944 July 21
1	第二次世界大战：苏联赞助的波兰民族解放委员会的成立是为了反对波兰流亡政府。	4542	1944 July 21
22	布雷顿森林会议以签署的协议签署，以建立国际复兴开发银行，关税及贸易总协定和国际货币基金组织。	4543	1944 July 22
18	新的波兰民族解放委员会在车上发表了PKWN宣言，呼吁继续打击纳粹德国，进行激进的改革，包括工业国有化，以及“西方的体面边界”（Oder _“_ Neisse线”）。	4544	1944 July 22
41	美国诉Masaaki Kuwabara，这是唯一一起因正当程序违反美国宪法而被驳回的日本避税案。	4545	1944 July 22
1	"第二次世界大战_“_春季行动：在诺曼底战役期间，加拿大军队在战争期间最血腥的日子之一造成1,550人伤亡，其中450人死亡。"	4546	1944 July 25
1	第二次世界大战_“_坦南堡线战役的开始或爱沙尼亚东北部的”蓝山之战“，红军将在8月10日之前取得惨败。	4547	1944 July 25
19	二战：Messerschmitt Me 262成为第一架获得运营胜利的喷气式战斗机。	4548	1944 July 26
1	第二次世界大战：华沙起义开始了。	4549	1944 August 1
11	二战：土耳其结束与德国的外交和经济关系。	4550	1944 August 2
33	第二次世界大战：ASNOM第一次大会（人民解放马其顿反法西斯议会）在ProhorPÑrikski修道院举行。	4551	1944 August 2
17	Rab Butler推动的英国教育法案创造了[[英格兰，威尔士和北爱尔兰的三方教育体系]。	4552	1944 August 3
41	大屠杀：来自荷兰线人的一条小贴士将盖世太保带到阿姆斯特丹仓库的一个封闭区域，在那里他们找到了犹太日记作家安妮弗兰克，她的家人以及其他隐藏的人。除了安妮的父亲奥托弗兰克之外，所有人都会死于大屠杀。	4553	1944 August 4
1	第二次世界大战：华沙起义：	4554	1944 August 5
3	第二次世界大战：Wola大屠杀开始了。从现在到8月12日，将有4万至5万名波兰平民被占领党卫军无差别地屠杀。	4555	1944 August 5
41	第二次世界大战：大屠杀：波兰叛乱分子解放了华沙的一个德国劳改营，释放了348名犹太囚犯。	4556	1944 August 5
19	IBM专注于第一个程控计算器，自动序列控制计算器（最着名的哈佛Mark I）。	4557	1944 August 7
41	美国林务局和战时广告委员会首次发布有关Smokey Bear的海报。	4558	1944 August 9
1	第二次世界大战：盟军夺取意大利佛罗伦萨。	4559	1944 August 12
19	第二次世界大战：冥王星行动：世界上第一条海底输油管道位于英国和法国之间。	4560	1944 August 12
1	第二次世界大战：龙骑行动在法国南部登陆盟军。美国第45步兵师参加了在Sainte-Maxime的第四次突击登陆，率先推动了贝尔福峡。	4561	1944 August 15
1	第二次世界大战：潜水艇USS Rasher在战争中最有效的美国“狼群”袭击之一使日本车队HI71沉没了Teia Maru，Eishin Maru，Teiyu Maru和航空母舰Taiy。	4562	1944 August 18
41	"第二次世界大战：当USS Spadefish鱼雷Tamatsu Maru时，超过4,400名日本军人被淹死。"	4563	1944 August 19
1	第二次世界大战：起义在巴黎开始。	4564	1944 August 19
1	第二次世界大战：美国军队成功击败了Chambois的纳粹军队，关闭了Falaise Pocket。	4565	1944 August 20
41	第二次世界大战：168名被捕的盟军飞行员，包括菲尔·拉马森，被指控为盖世太保的“恐怖飞行员”，抵达布痕瓦尔德集中营，在那里他们组成了KLB俱乐部。	4566	1944 August 20
22	敦巴顿橡树会议（华盛顿国际和平与安全组织对话）在华盛顿特区开幕：美国，英国，中国，法国和苏联代表举行会议，以规划联合国的基础。	4567	1944 August 21
1	第二次世界大战：Tractable行动的结束当加拿大军队解除波兰人并与美国人联系，在Falaise口袋中夺取剩余的德国军队，并在诺曼底战役的最后攻势中确保战略上重要的法国小镇法莱斯。	4568	1944 August 21
3	"第二次世界大战：日本客运/货船没有标记的Tsushima Maru被Akuseki-jima潜艇USS Bowfin发射的鱼雷击沉，造成1,484名平民死亡，其中包括767名学童。"	4569	1944 August 22
42	第二次世界大战：在迈克尔国王的政变中，罗马尼亚总理伊安托内斯库被捕，新政府成立。罗马尼亚离开了对抗苏联的战争，加入盟国。	4570	1944 August 23
1	第二次世界大战：巴黎解放：盟军进入巴黎，成功完成了霸王行动。	4571	1944 August 24
41	第二次世界大战：日本船只袭击并沉没了吕宋岛上的潜艇USS Harder。	4572	1944 August 24
1	第二次世界大战：德国投降巴黎：Dietrich von Choltitz将军向盟军投降，无视希特勒摧毁它的命令。	4573	1944 August 25
3	第二次世界大战：MaillÍ©大屠杀：印度卢瓦尔河畔Maill的Gestapo屠杀了129名平民（70％的妇女和儿童）。	4574	1944 August 25
1	第二次世界大战：匈牙利决定与德国一道继续战争。	4575	1944 August 25
34	第二次世界大战：红球快车队系统开始运作，为法国的盟军提供数吨物资。	4576	1944 August 25
1	第二次世界大战：斯洛伐克国家起义反对轴心国开始。	4577	1944 August 29
36	在荷兰被占领的北部地区开始荷兰饥荒（“Hongerwinter”）。	4578	1944 September
42	第二次世界大战：在保加利亚，巴格里亚诺夫政府辞职。	4579	1944 September 1
41	大屠杀：日记主义者安妮弗兰克和她的家人被安置在从韦斯特博克到奥斯威辛集中营的最后一班运输列车上，3天后到达。	4580	1944 September 2
27	&#39; 你好！杂志在巴塞罗那推出。	4581	1944 September 2
1	第二次世界大战：同盟国解放布鲁塞尔。	4582	1944 September 3
1	第二次世界大战：英国第11装甲师在比利时解放了安特卫普市。	4583	1944 September 4
11	第二次世界大战：芬兰打破了与德国的关系。	4584	1944 September 4
1	第二次世界大战：苏联向保加利亚宣战。	4585	1944 September 5
11	比利时，荷兰和卢森堡构成比荷卢经济联盟。	4586	1944 September 5
1	第二次世界大战：爱沙尼亚的塔尔图进攻以苏联军队捕获塔尔图结束。	4587	1944 September 6
42	第二次世界大战：比利时流亡政府从伦敦返回布鲁塞尔。	4588	1944 September 7
41	第二次世界大战：伦敦发生了第一次V-2火箭袭击。	4589	1944 September 8
41	第二次世界大战：法国的芒通镇从德国军队中解放出来。	4590	1944 September 8
1	第二次世界大战：索非亚爆发了一次起义。	4591	1944 September 9
41	第二次世界大战：卑尔根（挪威）的LaksevÍâg漂浮干船坞被英国X级潜艇X-24击沉。	4592	1944 September 11
41	第二次世界大战：德国战斗机中队（Jagdgeschwader）在厄尔士山脉战役中组建了36架美国轰炸机。在德国首次袭击轰炸机之后，继美国野马袭击德国中队的空中犬战斗之后。	4593	1944 September 11
41	二战：来自Operation Overlord（北部）和Dragoon行动（位于法国南部）的盟军在第戎附近连接起来。	4594	1944 September 12
4	大西洋飓风在纽约市区登陆。	4595	1944 September 14
1	第二次世界大战：佩莱留之战始于太平洋。	4596	1944 September 15
1	第二次世界大战：市场花园运营开始，荷兰和德国的盟军空中着陆。	4597	1944 September 17
41	"第二次世界大战：当HMS Tradewind击毁Jun&#39;y Maru时，5,620人被淹死。"	4598	1944 September 18
1	第二次世界大战：在德国军队前一天宣布撤离爱沙尼亚之后，爱沙尼亚国家政府在苏联前进前暂时恢复对塔林的控制。	4599	1944 September 18
1	第二次世界大战：芬兰和苏联之间的停战协议签署，结束了持续战争。	4600	1944 September 19
1	第二次世界大战：HÍ_rtgen森林之战始于比利时东部_“_德国边境。	4601	1944 September 19
1	"第二次世界大战：红军攻占爱沙尼亚塔林。爱沙尼亚总统JÍ_riUluots和80,000名爱沙尼亚平民的总理负责逃往瑞典和德国。撤离人员几乎包括爱沙尼亚瑞典人的全部人口。苏联轰炸袭击撤离的船只沉没了数千艘船上的船只。"	4602	1944 September 22
1	第二次世界大战：美国第45步兵师在穿越摩泽尔河并进入孚日山脉的西部山麓之前，带着强大的捍卫城市Í_pinal。	4603	1944 September 24
1	第二次世界大战：市场花园运营以盟军退出结束。	4604	1944 September 26
1	第二次世界大战：在哥特线的中间前线，巴西军队在经过10天的战斗后控制着塞尔基奥山谷地区。	4605	1944 September 26
1	第二次世界大战：纳粹军队结束华沙起义。	4606	1944 October 2
42	第二次世界大战：轴心国塞尔维亚国家救国政府逃离纳粹占领的塞尔维亚贝尔格莱德。	4607	1944 October 4
41	第二次世界大战：加拿大皇家空军飞行员在荷兰击落了第一架德国喷气式战斗机。	4608	1944 October 5
1	第二次世界大战：德布勒森之战始于东部战线（持续到10月29日）撤退合作者：塞尔维亚Quisling政权（救国政府）总统米兰内迪，乘飞机从贝尔格莱德逃离。与其他塞尔维亚合作者和德国官员，匈牙利，奥地利维也纳	4609	1944 October 6
1	第二次世界大战：德布勒森之战始于东部战线（持续到10月29日）大屠杀：奥斯维辛集中营的Sonderkommando（犹太工作单位）成员发动叛乱，在被屠杀之前杀死了三名党卫军。	4610	1944 October 6
1	第二次世界大战：德布勒森之战始于东部战线（持续到10月29日）敦巴顿橡树会议结束。	4611	1944 October 6
27	Ozzie和Harriet广播电台在美国首次亮相。	4612	1944 October 8
22	第二次世界大战：第四次莫斯科会议：英国首相温斯顿丘吉尔和苏联总理约瑟夫斯大林在莫斯科举行为期9天的会议，讨论欧洲的未来。	4613	1944 October 9
3	大屠杀/ Porajmos：800名罗姆人儿童在奥斯威辛集中营被系统地谋杀。	4614	1944 October 10
1	第二次世界大战：盟军在日本海军港停泊的日本海军舰艇上造成重大损失，在10-10空袭中摧毁了冲绳那霸市的大部分地区。	4615	1944 October 10
1	第二次世界大战：盟军登陆雅典。	4616	1944 October 12
26	加拿大北极探险家亨利拉森回到温哥华，成为第一个成功驾驶西北航道两个方向的人，在加拿大皇家骑警大篷车St. Roch。他的西行航程是第一次在一个季节完成，第一次通过威尔士海峡王国。	4617	1944 October 12
1	第二次世界大战：拉脱维亚首都里加由红军占领。	4618	1944 October 13
41	第二次世界大战：安特卫普首次发生V-2火箭袭击事件。	4619	1944 October 13
35	第二次世界大战：德国陆军元帅欧文隆美尔因涉嫌密谋反对阿道夫希特勒而自杀而不是面临处决。	4620	1944 October 14
18	第二次世界大战：Volkssturm纳粹民兵建立在阿道夫希特勒的命令之上。	4621	1944 October 18
42	危地马拉革命开始了，由一个受欢迎的左翼运动推翻了费德里科·庞塞·瓦伊德斯。	4622	1944 October 19
1	第二次世界大战：南斯拉夫游击队与保加利​​亚军队和红军一起解放了贝尔格莱德。 NediÑ_政权在他们接管贝尔格莱德后被南斯拉夫游击队和红军解散	4623	1944 October 20
1	第二次世界大战：由于道格拉斯·麦克阿瑟将军与菲律宾联邦总统塞尔吉奥·奥斯梅尔（SergioOsmeÍ-a）以及菲律宾武装部队士兵巴西利亚·巴尔德斯（Basilio J. Valdes）和卡洛斯·罗慕洛（Carlos P. Romulo）一起返回菲律宾，美国军队登陆莱特岛帕洛（Palo）的红海滩（Red Beach）。	4624	1944 October 20
1	第二次世界大战：美国和菲律宾军队与菲律宾游击队开始了莱特战役。	4625	1944 October 20
1	第二次世界大战：美国军队登陆菲律宾Leyte的Dulag海滩，菲律宾军队进入该镇，并遭到日本占领军的猛烈反对。联合力量解放了塔克洛班	4626	1944 October 20
1	第二次世界大战：亚琛，第一个沦陷的德国城市，被美军占领。	4627	1944 October 21
1	第二次世界大战：菲律宾莱伊特海湾海战开始（持续到10月26日）。 10月24日，日本战列舰Musashi被美国飞机击沉。	4628	1944 October 23
42	盟军承认戴高乐的内阁是法国的临时政府。	4629	1944 October 23
1	第二次世界大战：红军解放希尔克内斯，这是挪威第一个被解放的城镇。	4630	1944 October 25
41	第二次世界大战：唐朝号（美国海军潜艇归功于沉没的船只数量超过其他任何美国潜艇）在她自己的鱼雷中沉没在福尔摩沙海峡。获得荣誉的潜艇王牌Richard O&#39;Kane勋章成为战俘。	4631	1944 October 25
26	佛罗伦斯福斯特詹金斯在卡内基音乐厅举行独奏音乐会。	4632	1944 October 25
41	大屠杀：安妮弗兰克和她的妹妹玛戈被驱逐出奥斯威辛集中营到卑尔根 - 贝尔森集中营。	4633	1944 October 30
26	阿巴拉契亚春天是由玛莎格雷厄姆拍摄的芭蕾舞剧，由亚伦科普兰创作，在华盛顿特区的国会图书馆首演，格雷厄姆担任主角。	4634	1944 October 30
22	52个国家的代表在芝加哥举行的国际民用航空会议上开会，计划战后的国际合作，制定国际民用航空组织的章程。	4635	1944 November 1_??December 7
35	第二次世界大战：斯洛伐克国民起义的两名最高指挥官JÍnGolian和Rudolf Viest将军被德国军队俘虏，折磨并随后被处决。	4636	1944 November 3
43	美国总统大选：富兰克林·罗斯福赢得共和党挑战者托马斯·杜威的连任，成为唯一入选第四任总统的美国总统。	4637	1944 November 7
20	波多黎各选举日铁路事故：由于降级速度过快，一列客运列车在Aguadilla出轨; 16人死亡，50人受伤。	4638	1944 November 7
20	"第二次世界大战：在马努斯岛的Seeadler港舰队锚地意外爆炸3,800吨货物，弹药船Mount Hood号分崩离析。 22艘小船被摧毁，36艘附近船只受损，432人遇难，371人受伤。"	4639	1944 November 10
41	法国海军的作战舰艇重新进入土伦基地。	4640	1944 November 11
41	"第二次世界大战：英国皇家空军兰卡斯特轰炸机击沉德国战列舰Tirpitz。估计伤亡人数从950到1,204不等。"	4641	1944 November 12
41	"第二次世界大战：当USS女王鱼击毁Akitsu Maru时，2,246人被淹死。"	4642	1944 November 14
1	第二次世界大战：美国军队在Rur山谷开始为期一个月的皇后行动。	4643	1944 November 16
42	人民社会主义青年在古巴成立	4644	1944 November 18
41	"第二次世界大战：3,546号美国人皮卡达号将Mayasan Maru炸毁。"	4645	1944 November 18
18	征兵危机：加拿大总理William Mackenzie King同意在加拿大征收一次性征兵服务。	4646	1944 November 22
26	劳伦斯·奥利维尔（Laurence Olivier）的电影“亨利五世”（Henry V）以莎士比亚戏剧为基础在伦敦开幕。这是莎士比亚戏剧中最受欢迎和最成功的电影版本，也是Technicolor的第一部。奥利维尔既有明星又有指导。	4647	1944 November 22
1	第二次世界大战：德国军队从西爱沙尼亚群岛撤离。	4648	1944 November 24
41	美国歌剧演唱家佛罗伦斯福斯特詹金斯在76岁时睡着了。	4649	1944 November 26
20	"英国皇家空军Fauld爆炸：在英格兰斯塔福德郡的一个地下储存库中，有3,450至3,930吨（3,500至4,000吨）的弹药爆炸，造成大约75人死亡，一个陨石坑长1,200米（1,300码），深120米（390英尺） 。爆炸是历史上最大的非核爆炸之一，也是英国最大的爆炸。"	4650	1944 November 27
1	虎鱼行动发生。英国皇家空军轰炸弗莱堡造成2800人死亡。	4651	1944 November 27
1	第二次世界大战：新解放的希腊共产党人和保皇派之间的战斗爆发，最终导致全面的希腊内战。	4652	1944 December 3
18	第二次世界大战：英国家庭卫队已经停止了。	4653	1944 December 3
40	国际民用航空公约在芝加哥签署，以建立国际民用航空组织。	4654	1944 December 7
26	意大利指挥家阿图罗·托斯卡尼尼（Arturo Toscanini）在NBC广播电台（由罗斯·邦普顿主演）的音乐会上演出了贝多芬上半场的菲德里奥（减去其口语对话）。他选择这部歌剧的政治信息是“反对暴政和独裁的声明”。托斯卡尼尼以德语进行，旨在向遭受希特勒压迫的德国人民致敬。下半场将在一周后播出。该演出后来在LP和CD上发布，这是Toscanini在电台播放的7部歌剧中的第一部。	4655	1944 December 10
1	第二次世界大战：英国单位试图占领山顶小镇托西尼亚诺，但被击退。	4656	1944 December 12_??December 13
1	民都洛之战：美国，澳大利亚和菲律宾的英联邦军队降落在菲律宾的民都洛岛。	4657	1944 December 13
34	苏联政府在克里米亚将土耳其地名改为俄语。	4658	1944 December 14
26	美国发行的国家天鹅绒电影，让年轻的伊丽莎白泰勒成为明星。	4659	1944 December 14
20	一架载有乐队领队的美国空军多功能飞机Major Glenn Miller在飞往巴黎时在英吉利海峡的大雾中消失。	4660	1944 December 15
1	第二次世界大战：德国开始了阿登的进攻，后来被称为突击战。	4661	1944 December 16
35	第二次世界大战：乔治·马歇尔将军成为美国第一位五星级将军。	4662	1944 December 16
3	第二次世界大战：马尔梅迪大屠杀：德国党卫军在约阿希姆·佩佩斯机枪下枪击美国战俘在马尔梅迪附近和比利时其他地方的突击战中被俘。	4663	1944 December 17
41	"第二次世界大战：在第二次世界大战中爆炸乌尔姆，造成707人死亡，25,000人无家可归。"	4664	1944 December 17
27	日报世界开始在巴黎出版。	4665	1944 December 19
18	美国女性空军服务飞行员被解散。	4666	1944 December 20
1	第二次世界大战：美国军队保卫巴斯托涅的指挥官安东尼·C·麦考利夫准将拒绝接受投降要求，向德国指挥部发送一个单词回复“坚果！”。	4667	1944 December 22
42	越南人民军在法属印度支那成立。	4668	1944 December 22
41	第二次世界大战：舰队SSLÍ©opoldville被德国潜艇U-486击沉在英吉利海峡。美国第66步兵师大约763名士兵开始淹死。	4669	1944 December 24
